,employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
13642,79654,3,221,2,0,0,0,technical,low
13643,79668,4,238,2,0,0,0,management,low
13644,79691,6,250,2,0,0,0,marketing,medium
13645,79697,3,202,4,1,0,0,marketing,medium
13646,79715,4,173,2,0,0,0,marketing,medium
13647,79725,5,250,3,1,0,0,sales,medium
13648,68814,4,270,3,1,0,0,sales,medium
13649,79766,3,232,5,0,0,0,sales,medium
13650,79777,4,260,3,0,0,0,sales,medium
13651,79779,5,232,4,0,0,0,sales,medium
13652,79782,4,134,3,0,0,0,sales,medium
13653,69109,4,189,3,0,0,0,sales,medium
13654,79789,4,113,3,0,0,0,IT,medium
13655,79794,5,264,3,0,0,0,product_mng,medium
13656,79804,5,260,2,0,0,0,product_mng,high
13657,79808,3,132,3,0,0,0,product_mng,low
13658,79811,4,168,3,0,0,0,product_mng,medium
13659,79815,3,186,3,1,0,0,IT,medium
13660,79816,3,267,2,0,0,0,management,high
13661,79822,3,180,3,0,0,0,management,high
13662,79825,3,211,3,0,0,0,management,high
13663,79832,2,268,2,0,0,0,management,high
13664,79842,3,206,3,0,0,0,management,high
13665,79843,6,113,3,0,0,0,management,high
13666,79845,4,179,3,0,0,0,marketing,low
13667,79854,6,157,6,1,0,0,sales,low
13668,79860,4,127,5,0,0,0,accounting,low
13669,79861,2,179,5,0,0,1,support,low
13670,79863,4,197,3,0,0,1,technical,low
13671,70975,4,251,4,1,0,1,management,low
13672,79891,4,250,3,1,0,1,marketing,low
13673,79893,2,176,5,0,0,1,marketing,low
13674,79895,4,246,3,0,0,1,marketing,low
13675,79907,3,155,3,0,0,1,sales,low
13676,71480,3,178,2,0,0,1,sales,low
13677,79918,3,213,5,1,0,1,sales,low
13678,79924,3,150,2,0,0,1,sales,low
13679,79944,3,166,2,0,0,0,sales,low
13680,72994,5,169,4,0,0,0,sales,low
13681,79946,4,208,3,0,0,0,sales,low
13682,74565,3,209,2,0,0,0,sales,low
13683,79959,4,167,3,0,0,0,IT,medium
13684,61919,6,281,3,0,0,0,product_mng,medium
13685,79967,3,156,4,0,0,0,product_mng,medium
13686,79970,3,265,3,0,0,0,product_mng,medium
13687,79971,3,142,3,1,0,0,product_mng,medium
13688,79975,3,143,4,0,0,0,IT,medium
13689,79989,3,134,3,0,0,0,RandD,medium
13690,79998,5,268,3,0,0,0,RandD,medium
13691,80001,3,255,2,0,0,0,RandD,medium
13692,80003,4,157,2,0,0,0,RandD,medium
13693,80004,5,151,3,0,0,0,RandD,medium
13694,74749,3,157,2,0,0,0,RandD,medium
13695,80015,3,139,3,0,0,0,marketing,high
13696,80019,4,196,2,1,0,0,sales,low
13697,80029,3,159,2,0,0,0,accounting,medium
13698,80044,4,224,4,1,0,0,support,medium
13699,80049,3,215,7,1,0,0,technical,medium
13700,80055,5,157,7,1,0,0,management,medium
13701,80073,4,157,7,0,0,0,marketing,low
13702,80074,5,146,7,1,0,0,marketing,low
13703,87594,2,286,7,0,0,0,marketing,low
13704,80080,3,203,3,0,0,0,sales,low
13705,80085,3,168,7,0,0,0,sales,low
13706,90841,3,170,7,0,0,0,sales,low
13707,80106,3,266,7,0,0,0,sales,low
13708,80112,3,183,3,0,0,0,sales,low
13709,93509,4,264,3,0,0,0,sales,low
13710,80119,4,205,3,0,0,0,sales,low
13711,80121,2,192,3,0,0,0,sales,low
13712,80126,3,176,3,0,0,0,technical,low
13713,96390,3,183,2,0,0,0,support,low
13714,80132,3,156,6,1,0,0,support,low
13715,80134,3,150,3,0,0,0,support,low
13716,80139,4,204,8,1,0,0,support,low
13717,80144,5,131,8,0,0,0,support,low
13718,3327,5,248,8,1,0,0,support,low
13719,80153,4,168,8,0,0,0,support,low
13720,80156,4,146,8,1,0,0,support,low
13721,80157,4,246,3,0,0,0,support,low
13722,80172,5,216,10,1,0,0,support,medium
13723,80186,3,203,10,0,0,0,support,medium
13724,80187,3,199,10,0,0,0,technical,medium
13725,80189,2,102,8,0,0,0,technical,medium
13726,5811,4,139,8,0,0,0,technical,medium
13727,80194,5,208,8,1,0,0,management,medium
13728,12584,4,215,4,0,0,0,IT,medium
13729,80199,4,233,3,0,0,0,IT,medium
13730,15900,3,169,10,0,0,0,IT,medium
13731,80202,3,190,10,1,0,0,IT,medium
13732,80208,4,236,7,0,0,0,IT,medium
13733,16456,4,266,7,0,0,0,product_mng,medium
13734,80212,4,156,7,0,0,0,product_mng,high
13735,21963,4,153,7,0,0,0,product_mng,low
13736,23802,3,175,3,0,0,0,product_mng,medium
13737,24198,6,174,10,0,0,0,IT,medium
13738,80230,4,154,10,0,0,0,management,high
13739,32600,5,251,10,0,0,0,management,high
13740,80252,3,164,10,0,0,0,management,high
13741,80253,2,225,10,0,0,0,management,high
13742,80256,2,134,10,0,0,0,management,high
13743,80257,3,144,3,0,0,0,management,high
13744,33946,5,211,3,0,0,0,sales,low
13745,80279,4,139,3,0,0,0,sales,low
13746,34216,3,268,3,0,0,0,sales,low
13747,80295,5,171,3,1,0,0,sales,low
13748,80297,4,260,2,0,0,0,sales,medium
13749,80307,6,224,3,0,0,0,sales,medium
13750,80311,4,233,3,0,0,0,sales,medium
13751,80317,3,125,7,0,0,0,sales,medium
13752,80321,4,233,7,0,0,0,sales,medium
13753,80325,3,162,7,0,0,0,sales,medium
13754,80331,4,198,7,0,0,0,sales,medium
13755,80336,4,198,7,0,0,0,sales,medium
13756,80337,3,243,3,1,0,0,sales,medium
13757,80339,4,281,7,0,0,0,sales,medium
13758,80340,4,259,7,1,0,0,sales,medium
13759,36173,4,184,7,0,0,0,sales,medium
13760,80350,6,189,3,1,0,0,sales,medium
13761,80352,4,258,3,0,0,0,sales,medium
13762,80367,4,225,3,0,0,0,sales,medium
13763,80369,5,145,3,0,0,0,sales,medium
13764,80371,3,164,3,0,0,0,sales,medium
13765,37507,4,254,2,0,0,0,sales,medium
13766,80389,4,154,6,1,0,0,sales,medium
13767,80398,5,248,3,0,0,0,sales,medium
13768,80404,3,154,8,1,0,0,sales,medium
13769,38718,3,242,8,0,0,0,sales,medium
13770,80418,4,194,8,0,0,0,sales,medium
13771,80422,5,261,8,0,0,0,sales,medium
13772,80426,3,245,8,0,0,0,sales,medium
13773,39082,3,247,3,0,0,0,sales,low
13774,80439,4,147,10,0,0,0,sales,low
13775,80440,3,139,10,1,0,0,sales,low
13776,80442,6,137,10,0,0,0,sales,low
13777,80443,4,177,8,0,0,0,sales,low
13778,80454,4,184,8,0,0,0,IT,low
13779,80470,3,212,8,0,0,0,product_mng,low
13780,80471,3,159,4,0,0,0,product_mng,low
13781,80480,4,178,3,0,0,0,product_mng,low
13782,80483,3,149,10,0,0,0,product_mng,low
13783,80489,4,223,10,0,0,0,IT,low
13784,80492,6,263,7,0,0,0,management,high
13785,80497,4,161,7,0,0,0,management,high
13786,80507,3,192,7,0,0,0,management,high
13787,40701,5,215,7,0,0,0,management,high
13788,80522,4,261,3,0,0,0,management,high
13789,41068,5,222,10,0,0,0,management,high
13790,80526,3,223,10,0,0,0,marketing,low
13791,42815,3,182,10,0,0,0,sales,low
13792,80538,2,204,10,0,0,0,accounting,low
13793,42879,3,195,10,0,0,0,support,low
13794,80541,4,146,10,0,0,0,technical,low
13795,80542,4,233,4,1,0,0,management,low
13796,80547,2,147,3,0,0,0,marketing,low
13797,43101,3,156,5,0,0,0,marketing,low
13798,43847,3,240,2,1,0,0,marketing,low
13799,80556,4,177,7,0,0,0,sales,low
13800,80565,3,135,7,0,0,0,sales,medium
13801,45772,5,178,7,1,0,0,sales,medium
13802,80576,3,190,7,0,0,0,sales,medium
13803,80579,3,240,7,0,0,0,sales,medium
13804,80584,4,172,3,0,0,0,sales,medium
13805,80589,3,271,7,0,0,0,sales,medium
13806,80610,5,188,7,0,0,0,sales,medium
13807,80616,4,197,7,0,0,0,IT,medium
13808,80619,5,151,3,0,0,0,product_mng,medium
13809,80628,3,263,3,0,0,0,product_mng,medium
13810,80629,2,223,3,0,0,0,product_mng,medium
13811,80633,4,151,3,0,0,0,product_mng,medium
13812,80637,3,191,3,0,0,0,IT,high
13813,80645,2,162,2,0,0,0,management,high
13814,80656,5,195,6,0,0,0,management,high
13815,80669,4,222,3,0,0,0,management,high
13816,80676,3,179,8,0,0,0,management,high
13817,80677,3,106,8,0,0,0,management,high
13818,80679,3,214,8,1,0,0,management,high
13819,80680,3,259,8,1,0,0,marketing,high
13820,80699,3,145,8,0,0,0,sales,low
13821,80706,4,153,3,0,0,0,accounting,low
13822,46257,2,117,10,1,0,0,support,low
13823,48413,3,207,10,0,0,0,technical,low
13824,48756,3,265,10,1,0,0,management,low
13825,80725,5,279,8,0,0,0,marketing,low
13826,80728,4,225,8,0,0,0,marketing,low
13827,80733,3,158,8,1,0,0,marketing,low
13828,80736,4,211,4,0,0,0,sales,medium
13829,80741,4,175,3,0,0,0,sales,medium
13830,50524,4,224,10,0,0,0,sales,medium
13831,80757,3,190,10,0,0,0,sales,medium
13832,80758,5,240,7,0,0,0,sales,medium
13833,80759,5,225,7,0,0,0,sales,medium
13834,80761,5,192,7,0,0,0,sales,medium
13835,80764,5,262,7,0,0,0,IT,medium
13836,80766,3,250,3,1,0,0,product_mng,medium
13837,53489,3,155,10,0,0,0,product_mng,medium
13838,80781,4,238,10,1,0,0,product_mng,medium
13839,80782,4,249,10,0,0,0,product_mng,medium
13840,55127,3,272,10,0,0,0,IT,medium
13841,80815,4,162,10,0,0,0,management,high
13842,80817,4,254,10,0,0,0,management,high
13843,80819,4,184,3,0,0,0,management,high
13844,80825,4,269,10,0,0,0,management,high
13845,80828,3,201,10,0,0,0,management,high
13846,80832,4,247,10,0,0,0,management,high
13847,80841,6,221,10,0,0,0,marketing,medium
13848,58217,5,247,10,0,0,0,sales,medium
13849,80844,4,135,10,0,0,0,accounting,medium
13850,59761,3,260,4,1,0,0,support,medium
13851,80849,3,188,3,0,0,0,technical,high
13852,80855,4,159,5,0,0,0,management,low
13853,80857,3,153,2,0,0,0,marketing,medium
13854,63362,5,167,7,0,0,0,marketing,medium
13855,80866,3,158,7,0,0,0,marketing,medium
13856,80870,3,180,7,0,0,0,sales,medium
13857,80872,3,211,7,0,0,0,sales,medium
13858,80873,4,104,7,1,0,0,sales,medium
13859,80874,6,174,3,0,0,0,sales,medium
13860,80875,3,195,7,0,0,0,sales,medium
13861,80879,5,211,7,1,0,0,sales,medium
13862,80883,5,232,7,0,0,0,sales,medium
13863,80884,5,216,3,0,0,0,sales,low
13864,80904,5,265,3,0,0,0,IT,low
13865,80909,5,184,3,0,0,0,product_mng,low
13866,80912,5,244,3,0,0,0,product_mng,low
13867,68455,4,202,3,0,0,0,product_mng,low
13868,80919,3,146,2,0,0,0,product_mng,low
13869,80948,4,161,6,0,0,0,IT,low
13870,80949,5,280,3,1,0,0,RandD,high
13871,80953,5,208,8,1,0,0,RandD,low
13872,80960,6,134,8,0,0,0,RandD,high
13873,70024,3,162,8,0,0,0,RandD,high
13874,71000,5,209,8,1,0,0,RandD,low
13875,80969,3,265,8,0,0,0,RandD,low
13876,8812,4,173,3,0,0,0,marketing,high
13877,80981,4,261,10,1,0,0,sales,low
13878,80990,3,204,10,0,0,0,accounting,medium
13879,81002,3,144,10,1,0,0,support,high
13880,81008,5,113,8,0,0,0,technical,medium
13881,71081,4,144,8,0,0,0,management,medium
13882,81035,5,140,8,0,0,0,marketing,medium
13883,81036,3,245,4,0,0,0,marketing,medium
13884,81039,3,188,3,0,0,0,marketing,high
13885,81052,5,199,10,1,0,0,sales,medium
13886,81057,6,154,10,1,0,0,sales,medium
13887,81065,4,138,7,0,0,0,sales,medium
13888,81070,3,147,7,0,0,0,sales,high
13889,78723,6,173,7,0,0,0,sales,medium
13890,81076,3,223,7,0,0,0,sales,high
13891,81077,3,200,3,0,0,0,sales,low
13892,81081,4,189,10,0,0,0,sales,medium
13893,81082,5,133,10,0,0,0,technical,medium
13894,79788,3,160,10,0,0,0,support,medium
13895,81094,3,153,10,0,0,0,support,medium
13896,81100,4,142,10,1,0,0,support,low
13897,81102,3,167,10,0,0,0,support,low
13898,79945,4,227,2,0,0,0,support,low
13899,81115,4,144,4,0,0,0,support,low
13900,81124,4,140,3,0,0,0,support,low
13901,81142,4,220,3,1,0,0,support,low
13902,82455,3,180,3,0,0,0,support,low
13903,81149,4,173,4,0,0,0,support,low
13904,91778,3,179,5,0,0,0,support,low
13905,81165,5,137,5,1,0,0,technical,low
13906,81168,3,165,3,0,0,0,technical,high
13907,81169,3,177,3,0,0,0,technical,low
13908,81171,5,168,3,0,0,0,management,low
13909,81183,3,245,4,0,0,0,IT,low
13910,81192,5,258,2,0,0,0,IT,low
13911,81196,3,159,2,0,0,0,IT,high
13912,81200,3,163,3,1,0,0,IT,low
13913,81212,3,174,2,0,0,0,IT,low
13914,81215,3,214,2,1,0,0,product_mng,low
13915,93051,4,191,3,1,0,0,product_mng,high
13916,81229,5,272,5,0,0,0,product_mng,low
13917,81230,3,183,2,0,0,0,product_mng,medium
13918,95213,4,135,2,0,0,0,IT,high
13919,81249,6,154,2,0,0,0,management,high
13920,81273,5,238,3,0,0,0,management,high
13921,81274,2,235,3,0,0,0,management,high
13922,81287,3,215,4,0,0,0,management,high
13923,81292,5,234,2,0,0,0,management,high
13924,81311,4,187,3,0,0,0,management,high
13925,81315,3,133,3,0,0,0,sales,medium
13926,95770,3,123,5,0,0,0,sales,medium
13927,81323,4,202,3,0,0,0,sales,medium
13928,81328,4,140,3,0,0,0,sales,medium
13929,81338,4,182,3,1,0,0,sales,high
13930,81345,3,179,2,1,0,0,sales,low
13931,4681,3,150,3,1,0,0,sales,medium
13932,81368,4,151,3,0,0,0,sales,medium
13933,81378,6,117,7,0,0,0,sales,medium
13934,81380,3,156,7,0,0,0,sales,medium
13935,81385,3,211,7,0,0,0,sales,medium
13936,8183,6,286,7,0,0,1,sales,medium
13937,81397,5,233,7,0,0,1,sales,medium
13938,81402,4,222,3,1,0,1,sales,medium
13939,81446,4,258,7,0,0,1,sales,medium
13940,8304,5,231,7,0,0,1,sales,high
13941,81452,3,220,7,0,0,1,sales,low
13942,81453,4,134,3,0,0,1,sales,low
13943,81459,6,141,3,1,0,0,sales,low
13944,8848,5,160,3,1,0,0,sales,high
13945,81474,4,259,3,0,0,0,sales,low
13946,81484,5,232,3,0,0,0,sales,low
13947,81487,5,272,2,0,0,0,sales,low
13948,11277,3,215,6,0,0,0,sales,high
13949,81494,4,222,3,0,0,0,sales,low
13950,12243,3,244,8,0,0,0,sales,low
13951,12395,5,224,8,1,0,0,sales,low
13952,81523,5,200,8,1,0,0,sales,low
13953,81524,4,143,8,0,0,0,sales,low
13954,81527,5,238,8,0,0,0,sales,low
13955,81528,4,145,3,0,0,0,sales,low
13956,81536,4,108,10,0,0,0,sales,medium
13957,81550,3,247,10,0,0,0,sales,medium
13958,81561,3,213,10,0,0,0,sales,medium
13959,81567,4,209,8,1,0,0,IT,medium
13960,81570,4,240,8,0,0,0,product_mng,medium
13961,81578,3,100,8,1,0,0,product_mng,medium
13962,81581,4,265,4,1,0,0,product_mng,medium
13963,81582,3,209,3,0,0,0,product_mng,medium
13964,13184,3,154,10,0,0,0,IT,medium
13965,81586,5,230,10,0,0,0,management,high
13966,81593,4,208,7,0,0,1,management,high
13967,81594,2,141,7,1,0,1,management,high
13968,81598,3,262,7,1,0,1,management,high
13969,81605,4,206,7,0,0,1,management,high
13970,81607,3,166,3,1,0,1,management,high
13971,81608,4,117,10,0,0,1,marketing,medium
13972,81615,4,273,10,0,0,0,sales,medium
13973,81618,4,270,10,0,0,0,accounting,medium
13974,81623,3,138,10,0,0,0,support,low
13975,81625,3,235,10,0,0,0,technical,low
13976,81633,4,190,10,1,0,0,management,low
13977,15172,3,192,3,0,0,0,marketing,low
13978,15463,5,214,3,1,0,0,marketing,low
13979,81655,4,242,2,1,0,0,marketing,low
13980,81664,4,233,2,0,0,0,sales,low
13981,81667,3,218,4,0,0,0,sales,low
13982,81669,5,125,4,0,0,0,sales,low
13983,81671,4,178,2,0,0,0,sales,low
13984,81680,5,272,3,0,0,0,sales,low
13985,81688,3,265,4,0,0,0,sales,low
13986,81694,4,271,3,0,0,0,sales,low
13987,81697,3,179,3,1,0,0,sales,low
13988,81698,3,118,4,0,0,0,IT,low
13989,16344,4,196,5,0,0,0,product_mng,low
13990,81704,4,173,2,0,0,0,product_mng,low
13991,81706,4,156,3,0,0,0,product_mng,low
13992,81730,2,180,3,0,0,0,product_mng,low
13993,81732,4,263,3,0,0,0,IT,low
13994,81733,5,134,3,0,0,0,management,high
13995,81738,3,189,3,1,0,0,management,high
13996,81742,4,167,4,0,0,0,management,high
13997,81751,5,132,2,1,0,0,management,high
13998,17239,3,209,2,0,0,0,management,high
13999,21688,2,227,5,1,0,0,management,high
14000,81786,4,239,3,0,0,0,marketing,medium
14001,81793,4,172,4,0,0,0,sales,medium
14002,81797,3,188,4,0,0,0,accounting,medium
14003,81801,3,265,3,0,0,0,support,medium
14004,81805,3,153,3,1,0,0,technical,medium
14005,81809,4,242,2,0,0,0,management,medium
14006,22348,4,262,3,1,0,1,marketing,medium
14007,81819,3,246,2,0,0,1,marketing,high
14008,25322,4,211,2,0,0,1,marketing,low
14009,81829,3,145,4,0,0,1,sales,medium
14010,81830,4,256,3,0,0,1,sales,medium
14011,81835,2,245,2,1,0,1,sales,medium
14012,81839,3,151,3,0,0,0,sales,medium
14013,81843,4,245,2,0,0,0,sales,low
14014,27510,4,171,3,0,0,0,sales,low
14015,81848,3,252,2,0,0,0,sales,low
14016,81850,3,175,2,0,0,0,IT,low
14017,81852,4,210,3,0,0,0,product_mng,low
14018,81868,2,180,2,0,0,0,product_mng,low
14019,81871,5,103,5,0,0,0,product_mng,low
14020,81873,4,110,3,0,0,0,product_mng,low
14021,81879,5,184,3,0,0,0,IT,low
14022,81884,4,161,2,0,0,0,management,high
14023,81890,5,210,3,0,0,0,management,high
14024,29682,2,212,2,0,0,0,management,high
14025,29799,6,106,6,0,0,0,management,high
14026,81912,4,179,3,0,0,0,management,high
14027,81925,5,217,3,0,0,0,management,high
14028,81926,4,184,3,0,0,0,marketing,low
14029,32200,3,210,2,0,0,0,sales,low
14030,81944,4,246,2,0,0,0,accounting,low
14031,81955,4,262,3,0,0,0,support,low
14032,81959,4,245,3,1,0,1,technical,low
14033,81970,3,222,3,1,0,1,management,low
14034,81971,4,146,4,0,0,1,marketing,medium
14035,81972,4,263,3,0,0,1,marketing,medium
14036,81973,5,134,2,0,0,1,marketing,medium
14037,81986,5,250,4,0,0,1,sales,medium
14038,81999,4,173,3,0,0,0,sales,medium
14039,82003,6,173,3,0,0,0,sales,medium
14040,82008,4,252,3,1,0,0,sales,medium
14041,82015,2,230,4,0,0,0,sales,medium
14042,32553,4,212,2,1,0,0,sales,medium
14043,82046,5,187,2,0,0,0,sales,medium
14044,82056,5,241,2,0,0,0,sales,medium
14045,82063,3,164,4,0,0,0,IT,medium
14046,82065,6,218,6,1,0,0,product_mng,high
14047,82066,4,194,3,0,0,0,product_mng,low
14048,82071,3,158,2,0,0,0,product_mng,medium
14049,82077,2,149,4,0,0,0,product_mng,medium
14050,82080,4,161,2,0,0,0,IT,medium
14051,82087,5,226,2,0,0,0,management,high
14052,82096,2,111,2,0,0,0,management,high
14053,44003,4,258,3,0,0,0,management,high
14054,82111,3,266,2,0,0,0,management,high
14055,82124,3,253,3,0,0,0,management,high
14056,82127,5,160,3,0,0,0,management,high
14057,82129,5,230,3,1,0,0,marketing,low
14058,46942,5,198,3,0,0,0,sales,low
14059,51785,3,250,3,0,0,0,accounting,low
14060,82141,4,225,5,0,0,0,support,low
14061,82145,3,178,3,1,0,0,technical,low
14062,82146,4,196,3,0,0,0,management,low
14063,53761,4,240,2,0,0,0,marketing,low
14064,82158,3,204,3,0,0,0,marketing,low
14065,56190,3,250,3,0,0,0,marketing,low
14066,82163,2,224,2,0,0,0,sales,low
14067,82173,4,268,3,0,0,0,sales,low
14068,82174,5,167,3,0,0,0,sales,low
14069,82187,3,168,3,0,0,0,sales,low
14070,82191,4,168,2,0,0,0,sales,low
14071,82192,5,158,3,0,0,0,sales,low
14072,82204,3,240,3,0,0,0,sales,low
14073,57741,4,261,4,0,0,0,sales,medium
14074,82208,4,176,2,0,0,0,technical,medium
14075,82210,3,217,3,0,0,0,support,medium
14076,82244,5,224,2,0,0,0,support,medium
14077,82249,4,196,3,0,0,0,support,medium
14078,82251,3,223,3,0,0,0,support,medium
14079,82258,5,131,5,1,0,0,support,medium
14080,82260,2,167,2,0,0,0,support,medium
14081,82263,5,273,3,0,0,0,support,medium
14082,82270,3,98,3,0,0,0,support,medium
14083,58096,4,253,3,0,0,0,support,medium
14084,62661,5,174,3,0,0,0,support,medium
14085,82290,3,274,2,0,0,0,support,high
14086,82300,6,174,5,0,0,0,technical,low
14087,82306,5,173,5,0,0,0,technical,medium
14088,82307,2,198,4,0,0,0,technical,medium
14089,82313,3,238,2,0,0,0,management,medium
14090,82320,3,256,2,0,0,0,IT,medium
14091,82322,3,179,2,0,0,0,IT,low
14092,63941,4,273,4,1,0,0,IT,low
14093,82343,3,104,4,0,0,0,IT,low
14094,82356,4,208,3,1,0,0,IT,low
14095,82358,3,275,2,0,0,0,product_mng,low
14096,82362,3,231,2,1,0,0,product_mng,low
14097,82364,4,186,3,0,0,0,product_mng,low
14098,82371,3,241,3,0,0,0,product_mng,low
14099,82372,3,194,2,1,0,0,IT,low
14100,82373,4,196,3,0,0,1,management,high
14101,82375,6,185,3,0,0,1,management,high
14102,82377,2,148,2,1,0,1,management,high
14103,82392,4,150,3,0,0,1,management,high
14104,82405,5,121,5,0,0,1,management,high
14105,82407,4,266,3,0,0,1,management,high
14106,66322,2,109,6,0,0,0,sales,low
14107,82413,3,143,4,0,0,0,sales,low
14108,82421,3,174,3,0,0,0,sales,low
14109,82422,4,159,2,0,0,0,sales,medium
14110,82429,4,157,2,0,0,0,sales,medium
14111,82433,2,222,2,0,0,0,sales,medium
14112,82438,5,199,5,1,0,0,sales,medium
14113,82440,3,255,7,1,0,0,sales,medium
14114,82452,4,253,7,0,0,0,sales,medium
14115,70338,5,149,7,1,0,0,sales,medium
14116,82462,6,285,7,0,0,0,sales,medium
14117,82466,3,164,7,0,0,0,sales,medium
14118,82471,3,243,3,1,0,0,sales,medium
14119,82490,2,207,7,0,0,0,sales,medium
14120,82494,4,186,7,0,0,0,sales,medium
14121,82500,4,211,7,0,0,0,sales,high
14122,71805,2,190,3,0,0,0,sales,low
14123,82512,2,241,3,0,0,0,sales,medium
14124,82520,3,206,3,0,0,0,sales,medium
14125,82523,4,273,3,0,0,0,sales,medium
14126,82530,2,157,3,0,0,0,sales,medium
14127,82537,3,183,2,0,0,0,sales,low
14128,82551,3,151,6,1,0,0,sales,low
14129,82552,3,217,3,0,0,0,sales,low
14130,82554,5,235,8,1,0,0,sales,low
14131,82560,4,127,8,0,0,0,sales,low
14132,82565,5,167,8,0,0,0,sales,low
14133,72942,3,260,8,0,0,0,sales,low
14134,75254,3,240,8,0,0,0,sales,low
14135,82578,4,187,3,0,0,0,sales,low
14136,82580,3,126,2,0,0,0,sales,low
14137,75985,6,168,3,0,0,0,sales,low
14138,82592,4,197,5,0,0,0,sales,low
14139,82594,2,170,8,0,0,0,sales,low
14140,82596,3,219,8,1,0,0,IT,low
14141,78842,6,137,8,1,0,0,product_mng,low
14142,82610,3,225,4,0,0,0,product_mng,low
14143,82613,3,194,3,0,0,0,product_mng,low
14144,82627,5,251,4,0,0,0,product_mng,low
14145,80344,5,195,4,0,0,0,IT,low
14146,82630,3,180,7,0,0,1,management,high
14147,82645,2,225,7,1,0,1,management,high
14148,82647,3,229,7,0,0,1,management,high
14149,82648,6,144,7,0,0,1,management,high
14150,82664,3,129,3,0,0,1,management,high
14151,82673,3,172,10,0,0,1,management,high
14152,97927,4,220,10,0,0,0,marketing,medium
14153,82687,3,273,10,0,0,0,sales,medium
14154,82689,3,245,10,0,0,0,accounting,medium
14155,82705,5,264,10,1,0,0,support,medium
14156,82709,3,268,10,0,0,0,technical,medium
14157,82711,3,172,3,0,0,0,management,medium
14158,82716,3,245,3,0,0,0,marketing,medium
14159,99240,5,192,3,0,0,0,marketing,medium
14160,82737,3,268,4,0,0,0,marketing,high
14161,82761,4,244,3,0,0,0,sales,low
14162,82772,4,222,4,0,0,0,sales,medium
14163,82791,5,239,2,0,0,0,sales,medium
14164,82802,3,143,4,0,0,0,sales,medium
14165,99602,3,160,3,0,0,0,sales,medium
14166,82809,2,255,7,0,0,0,sales,low
14167,82815,4,152,7,0,0,0,sales,low
14168,3402,4,226,7,0,0,0,sales,low
14169,82830,5,266,7,0,0,0,IT,low
14170,82832,5,256,7,0,0,0,product_mng,low
14171,82837,3,198,3,1,0,0,product_mng,low
14172,82839,4,254,7,0,0,0,product_mng,low
14173,82846,2,104,7,0,0,0,product_mng,low
14174,82866,4,136,7,0,0,0,IT,low
14175,4143,5,205,3,0,0,0,IT,low
14176,82872,4,236,3,1,0,0,IT,low
14177,82873,3,176,3,0,0,0,IT,low
14178,82875,3,148,3,0,0,0,IT,low
14179,82879,4,146,3,1,0,0,IT,low
14180,82881,3,242,2,0,0,0,IT,low
14181,7896,5,115,6,1,0,0,marketing,high
14182,82895,4,150,3,0,0,0,accounting,high
14183,82902,3,239,8,0,0,0,accounting,high
14184,82907,4,178,8,0,0,0,IT,medium
14185,8607,5,263,8,0,0,0,IT,medium
14186,14296,3,272,8,0,0,0,management,high
14187,82916,3,133,8,0,0,0,marketing,medium
14188,82934,3,149,3,1,0,0,marketing,medium
14189,15883,3,193,2,0,0,0,marketing,medium
14190,82944,5,174,3,1,0,0,sales,medium
14191,82948,4,223,5,0,0,0,sales,medium
14192,82949,4,201,8,0,0,0,sales,medium
14193,82951,2,139,8,0,0,0,sales,medium
14194,82957,5,241,8,0,0,0,sales,medium
14195,82965,4,187,4,1,0,0,sales,medium
14196,82968,4,192,3,0,0,0,sales,medium
14197,82984,5,142,4,0,0,0,IT,medium
14198,82989,4,229,4,0,0,0,product_mng,medium
14199,22294,3,104,7,0,0,0,product_mng,high
14200,83001,3,255,7,0,0,0,product_mng,low
14201,83005,4,212,7,0,0,0,product_mng,medium
14202,83006,2,235,7,0,0,0,IT,medium
14203,83007,3,237,3,1,0,0,IT,medium
14204,23562,4,253,10,0,0,1,management,high
14205,83010,3,193,10,0,0,1,management,high
14206,83017,3,259,10,1,0,1,management,high
14207,83019,5,266,10,0,0,1,management,high
14208,83020,3,185,10,0,0,1,management,high
14209,83025,3,172,10,0,0,1,marketing,high
14210,83034,4,180,3,0,0,0,IT,low
14211,24478,2,157,3,0,1,0,sales,low
14212,83042,5,262,6,0,1,0,sales,medium
14213,83044,7,272,4,0,1,0,sales,medium
14214,83047,5,223,5,0,1,0,sales,low
14215,83056,2,159,3,0,1,0,sales,low
14216,39870,2,153,3,0,1,0,sales,low
14217,83070,6,247,4,0,1,0,sales,low
14218,83071,5,259,5,0,1,0,sales,low
14219,83073,5,224,5,0,1,0,sales,low
14220,83082,2,142,3,0,1,0,sales,low
14221,83089,2,135,3,0,1,0,sales,low
14222,83100,6,305,4,0,1,0,sales,low
14223,83107,4,234,5,0,1,0,sales,low
14224,83112,2,148,3,0,1,0,sales,low
14225,83120,2,137,3,0,1,0,sales,low
14226,83121,2,143,3,0,1,0,sales,low
14227,42634,2,160,3,0,1,0,sales,low
14228,83128,4,255,6,0,1,0,sales,low
14229,83135,2,160,3,1,1,1,sales,low
14230,83137,5,262,5,0,1,0,sales,low
14231,83142,6,282,4,0,1,0,sales,low
14232,45378,2,147,3,0,1,0,sales,low
14233,83148,6,304,4,0,1,0,sales,low
14234,83149,2,139,3,0,1,0,sales,low
